Dates,Gold,Silver,,,,
20.11.24 03:00,2638.73,31.21215,,,,
20.11.24 03:05,2639.45,31.1955,,,,
20.11.24 03:10,2641.29,31.181,,,,
20.11.24 03:15,2641.41,31.208,,,,
20.11.24 03:20,2640.93,31.2065,,,,
20.11.24 03:25,2641.34,31.2265,,,,
20.11.24 03:30,2641.1,31.2185,,,,
20.11.24 03:35,2640.62,31.20515,,,,
20.11.24 03:40,2640.42,31.2035,,,,
20.11.24 03:45,2639.7,31.2059,,,,
20.11.24 03:50,2639.67,31.213,,,,
20.11.24 03:55,2640.31,31.2205,,,,
20.11.24 04:00,2640.5,31.2261,,,,
20.11.24 04:05,2640.84,31.233,,,,
20.11.24 04:10,2640.54,31.222,,,,
20.11.24 04:15,2640.65,31.2325,,,,
20.11.24 04:20,2640.54,31.20675,,,,
20.11.24 04:25,2640.76,31.194,,,,
20.11.24 04:30,2640.17,31.192,,,,
20.11.24 04:35,2639.81,31.1835,,,,
20.11.24 04:40,2639.46,31.1745,,,,
20.11.24 04:45,2639.51,31.1725,,,,
20.11.24 04:50,2638.85,31.17215,,,,
20.11.24 04:55,2638.05,31.1784,,,,
20.11.24 05:00,2637.64,31.187,,,,
20.11.24 05:05,2637.9,31.186,,,,
20.11.24 05:10,2638.04,31.1869,,,,
20.11.24 05:15,2637.96,31.1775,,,,
20.11.24 05:20,2637.83,31.1655,,,,
20.11.24 05:25,2636.98,31.18395,,,,
20.11.24 05:30,2636.28,31.17405,,,,
20.11.24 05:35,2637.17,31.179,,,,
20.11.24 05:40,2636.44,31.18625,,,,
20.11.24 05:45,2636.76,31.1915,,,,
20.11.24 05:50,2636.88,31.164,,,,
20.11.24 05:55,2636.71,31.1535,,,,
20.11.24 06:00,2635.93,31.153,,,,
20.11.24 06:05,2635.76,31.171,,,,
20.11.24 06:10,2635.87,31.188,,,,
20.11.24 06:15,2635.95,31.18215,,,,
20.11.24 06:20,2636.3,31.1375,,,,
20.11.24 06:25,2636.89,31.1465,,,,
20.11.24 06:30,2636.14,31.1515,,,,
20.11.24 06:35,2637.77,31.12675,,,,
20.11.24 06:40,2637.95,31.103,,,,
20.11.24 06:45,2637.82,31.13415,,,,
20.11.24 06:50,2636.14,31.095,,,,
20.11.24 06:55,2636.73,31.0075,,,,
20.11.24 07:00,2635.67,31.0175,,,,
20.11.24 07:05,2632.29,30.9875,,,,
20.11.24 07:10,2631.14,30.99765,,,,
20.11.24 07:15,2629.57,31.03725,,,,
20.11.24 07:20,2630.93,31.027,,,,
20.11.24 07:25,2631.34,31.0545,,,,
20.11.24 07:30,2630.1,31.0825,,,,
20.11.24 07:35,2631.57,31.064,,,,
20.11.24 07:40,2631.19,31.043,,,,
20.11.24 07:45,2630.63,31.03425,,,,
20.11.24 07:50,2629.97,31.03,,,,
20.11.24 07:55,2629.48,31.0295,,,,
20.11.24 08:00,2628.02,30.996,,,,
20.11.24 08:05,2628.12,31.0265,,,,
20.11.24 08:10,2629.42,31.031,,,,
20.11.24 08:15,2629.31,30.9945,,,,
20.11.24 08:20,2628.12,30.9548,,,,
20.11.24 08:25,2626.33,30.9565,,,,
20.11.24 08:30,2624.08,30.9585,,,,
20.11.24 08:35,2624.07,30.9615,,,,
20.11.24 08:40,2624.28,30.96365,,,,
20.11.24 08:45,2624.53,30.9125,,,,
20.11.24 08:50,2623.55,30.9075,,,,
20.11.24 08:55,2621.33,30.9026,,,,
20.11.24 09:00,2621.23,30.92305,,,,
20.11.24 09:05,2622.02,30.943,,,,
20.11.24 09:10,2623.15,30.931,,,,
20.11.24 09:15,2623,30.933,,,,
20.11.24 09:20,2621.59,30.937,,,,
20.11.24 09:25,2621.98,30.9305,,,,
20.11.24 09:30,2622.59,30.917,,,,
20.11.24 09:35,2623.03,30.9275,,,,
20.11.24 09:40,2622.08,30.9296,,,,
20.11.24 09:45,2622.95,30.9365,,,,
20.11.24 09:50,2623.79,30.943,,,,
20.11.24 09:55,2623.93,30.96125,,,,
20.11.24 10:00,2624.83,30.977,,,,
20.11.24 10:05,2624.8,30.961,,,,
20.11.24 10:10,2625.44,30.926,,,,
20.11.24 10:15,2624.91,30.9235,,,,
20.11.24 10:20,2623.49,30.9025,,,,
20.11.24 10:25,2622.05,30.92765,,,,
20.11.24 10:30,2622.61,30.9275,,,,
20.11.24 10:35,2622.68,30.9105,,,,
20.11.24 10:40,2622.8,30.9,,,,
20.11.24 10:45,2622.49,30.8525,,,,
20.11.24 10:50,2622.74,30.8595,,,,
20.11.24 10:55,2622.09,30.856,,,,
20.11.24 11:00,2622.09,30.883,,,,
20.11.24 11:05,2621.96,30.882,,,,
20.11.24 11:10,2623.18,30.897,,,,
20.11.24 11:15,2623.39,30.886,,,,
20.11.24 11:20,2624.95,30.8785,,,,
20.11.24 11:25,2624.27,30.89375,,,,
20.11.24 11:30,2623.95,30.87775,,,,
20.11.24 11:35,2624.29,30.85675,,,,
20.11.24 11:40,2624.26,30.873,,,,
20.11.24 11:45,2623.67,30.893,,,,
20.11.24 11:50,2623.96,30.892,,,,
20.11.24 11:55,2625.13,30.91175,,,,
20.11.24 12:00,2624.14,30.83625,,,,
20.11.24 12:05,2624.96,30.82225,,,,
20.11.24 12:10,2622.71,30.83775,,,,
20.11.24 12:15,2622.14,30.8305,,,,
20.11.24 12:20,2622.93,30.847,,,,
20.11.24 12:25,2624.01,30.82525,,,,
20.11.24 12:30,2624.11,30.8165,,,,
20.11.24 12:35,2622.75,30.84125,,,,
20.11.24 12:40,2623.21,30.8245,,,,
20.11.24 12:45,2625.15,30.8625,,,,
20.11.24 12:50,2626.23,30.9225,,,,
20.11.24 12:55,2628.22,30.9175,,,,
20.11.24 13:00,2629.1,30.89925,,,,
20.11.24 13:05,2629.63,30.9175,,,,
20.11.24 13:10,2628.65,30.912,,,,
20.11.24 13:15,2629.06,30.92625,,,,
20.11.24 13:20,2627.92,30.916,,,,
20.11.24 13:25,2628.47,30.9515,,,,
20.11.24 13:30,2627.93,31.0025,,,,
20.11.24 13:35,2628.72,31.019,,,,
20.11.24 13:40,2631.67,30.9985,,,,
20.11.24 13:45,2631.04,31.0155,,,,
20.11.24 13:50,2630.88,31.095,,,,
20.11.24 13:55,2631.89,31.094,,,,
20.11.24 14:00,2633,31.1145,,,,
20.11.24 14:05,2634.54,31.127,,,,
20.11.24 14:10,2634.67,31.14725,,,,
20.11.24 14:15,2636.1,31.15535,,,,
20.11.24 14:20,2638.11,31.23275,,,,
20.11.24 14:25,2637.49,31.1635,,,,
20.11.24 14:30,2639.17,31.089,,,,
20.11.24 14:35,2637.75,31.081,,,,
20.11.24 14:40,2635.65,31.123,,,,
20.11.24 14:45,2634.57,31.1204,,,,
20.11.24 14:50,2636.1,31.124,,,,
20.11.24 14:55,2636.16,31.1505,,,,
20.11.24 15:00,2635.2,31.1825,,,,
20.11.24 15:05,2637.27,31.107,,,,
20.11.24 15:10,2638.55,31.15025,,,,
20.11.24 15:15,2635.98,31.14175,,,,
20.11.24 15:20,2640.73,31.1215,,,,
20.11.24 15:25,2639.3,31.1585,,,,
20.11.24 15:30,2640.71,31.203,,,,
20.11.24 15:35,2644.73,31.146,,,,
20.11.24 15:40,2645.75,31.1005,,,,
20.11.24 15:45,2643.58,31.08,,,,
20.11.24 15:50,2641.43,31.084,,,,
20.11.24 15:55,2643.65,31.1185,,,,
20.11.24 16:00,2642.52,31.1355,,,,
20.11.24 16:05,2646.1,31.1285,,,,
20.11.24 16:10,2647.12,31.0845,,,,
20.11.24 16:15,2647.29,31.068,,,,
20.11.24 16:20,2646.01,31.0245,,,,
20.11.24 16:25,2646.09,30.992,,,,
20.11.24 16:30,2645.45,30.96625,,,,
20.11.24 16:35,2644.17,30.9755,,,,
20.11.24 16:40,2644.39,31.0565,,,,
20.11.24 16:45,2644.23,31.0965,,,,
20.11.24 16:50,2646.09,31.1125,,,,
20.11.24 16:55,2649,31.0965,,,,
20.11.24 17:00,2649.27,31.06175,,,,
20.11.24 17:05,2648.66,31.10425,,,,
20.11.24 17:10,2647.01,31.087,,,,
20.11.24 17:15,2648.53,31.1085,,,,
20.11.24 17:20,2649.23,31.04925,,,,
20.11.24 17:25,2649.77,31.06,,,,
20.11.24 17:30,2649.5,31.06025,,,,
20.11.24 17:35,2649.31,31.0875,,,,
20.11.24 17:40,2649.03,31.082,,,,
20.11.24 17:45,2649.47,31.0835,,,,
20.11.24 17:50,2650.1,31.085,,,,
20.11.24 17:55,2650.69,31.11725,,,,
20.11.24 18:00,2651.96,31.13,,,,
20.11.24 18:05,2654.07,31.09975,,,,
20.11.24 18:10,2654.46,31.06725,,,,
20.11.24 18:15,2652.02,31.05975,,,,
20.11.24 18:20,2650.95,31.0495,,,,
20.11.24 18:25,2650.11,31.0625,,,,
20.11.24 18:30,2650.22,31.02975,,,,
20.11.24 18:35,2651.77,31.04475,,,,
20.11.24 18:40,2650.92,31.04925,,,,
20.11.24 18:45,2650.7,31.0455,,,,
20.11.24 18:50,2652.04,31.0275,,,,
20.11.24 18:55,2651.93,31.007,,,,
20.11.24 19:00,2649.85,30.957,,,,
20.11.24 19:05,2650.24,30.93125,,,,
20.11.24 19:10,2648.92,30.93375,,,,
20.11.24 19:15,2648.32,30.943,,,,
20.11.24 19:20,2647.26,30.9535,,,,
20.11.24 19:25,2648.22,30.928,,,,
20.11.24 19:30,2648.42,30.90625,,,,
20.11.24 19:35,2647.72,30.9395,,,,
20.11.24 19:40,2647.64,30.9375,,,,
20.11.24 19:45,2648.41,30.916,,,,
20.11.24 19:50,2648.65,30.9325,,,,
20.11.24 19:55,2648.89,30.889,,,,
20.11.24 20:00,2650.3,30.8885,,,,
20.11.24 20:05,2649.75,30.901,,,,
20.11.24 20:10,2650.02,30.90275,,,,
20.11.24 20:15,2651.21,30.88125,,,,
20.11.24 20:20,2650.72,30.9095,,,,
20.11.24 20:25,2650.05,30.95575,,,,
20.11.24 20:30,2650.18,30.97575,,,,
20.11.24 20:35,2651.96,30.96025,,,,
20.11.24 20:40,2653.08,30.926,,,,
20.11.24 20:45,2652.27,30.90625,,,,
20.11.24 20:50,2651.85,30.906,,,,
20.11.24 20:55,2650.87,30.8955,,,,
20.11.24 21:00,2650.49,30.886,,,,
20.11.24 21:05,2651.03,30.8205,,,,
20.11.24 21:10,2650.71,30.873,,,,
20.11.24 21:15,2648.98,30.82575,,,,
20.11.24 21:20,2650.15,30.8345,,,,
20.11.24 21:25,2648.66,30.839,,,,
20.11.24 21:30,2648.17,30.787,,,,
20.11.24 21:35,2648.52,30.81675,,,,
20.11.24 21:40,2647.63,30.82675,,,,
20.11.24 21:45,2648.18,30.84375,,,,
20.11.24 21:50,2648.34,30.83,,,,
20.11.24 21:55,2649.1,30.85175,,,,
20.11.24 22:00,2648.74,30.8485,,,,
20.11.24 22:05,2649.54,30.8595,,,,
20.11.24 22:10,2649.09,30.8615,,,,
20.11.24 22:15,2649.93,30.8445,,,,
20.11.24 22:20,2650.18,30.819,,,,
20.11.24 22:25,2650,30.812,,,,
20.11.24 22:30,2649.56,30.83725,,,,
20.11.24 22:35,2649.17,30.864,,,,
20.11.24 22:40,2650.18,30.8435,,,,
20.11.24 22:45,2650.09,30.85325,,,,
20.11.24 22:50,2649.43,30.86275,,,,
20.11.24 22:55,2650.61,30.86075,,,,
20.11.24 23:00,2650.01,30.8635,,,,
21.11.24 00:00,2649.82,30.8695,,,,
21.11.24 00:05,2649.47,30.88225,,,,
21.11.24 00:10,2649.03,30.879,,,,
21.11.24 00:15,2649.6,30.89425,,,,
21.11.24 00:20,2649.7,30.931,,,,
21.11.24 00:25,2649.76,30.93175,,,,
21.11.24 00:30,2650.43,30.9345,,,,
21.11.24 00:35,2652.25,30.939,,,,
21.11.24 00:40,2651.92,30.9235,,,,
21.11.24 00:45,2652.78,30.9215,,,,
21.11.24 00:50,2652.3,30.9105,,,,
21.11.24 00:55,2652.3,30.927,,,,
21.11.24 01:00,2652.55,30.9565,,,,
21.11.24 01:05,2652.26,30.98325,,,,
21.11.24 01:10,2652.09,31.00425,,,,
21.11.24 01:15,2653.57,31.0125,,,,
21.11.24 01:20,2654.07,31.0065,,,,
21.11.24 01:25,2653.99,31.026,,,,
21.11.24 01:30,2656.5,31.01075,,,,
21.11.24 01:35,2656.94,31.0135,,,,
21.11.24 01:40,2657.73,31.027,,,,
21.11.24 01:45,2657.93,31.02775,,,,
21.11.24 01:50,2658.44,31.0215,,,,
21.11.24 01:55,2658.96,31.0059,,,,
21.11.24 02:00,2656.77,30.9785,,,,
21.11.24 02:05,2655.81,30.982,,,,
21.11.24 02:10,2654.95,30.968,,,,
21.11.24 02:15,2654.3,30.9965,,,,
21.11.24 02:20,2654.09,31.0415,,,,
21.11.24 02:25,2653.76,31.0502,,,,
21.11.24 02:30,2655.07,31.0465,,,,
21.11.24 02:35,2655.66,31.051,,,,
21.11.24 02:40,2655.55,31.0405,,,,
21.11.24 02:45,2654.5,31.03175,,,,
21.11.24 02:50,2654.92,31.0855,,,,
21.11.24 02:55,2653.55,31.0595,,,,
21.11.24 03:00,2655.62,31.05505,,,,
21.11.24 03:05,2657.88,31.04725,,,,
21.11.24 03:10,2656.47,31.06355,,,,
21.11.24 03:15,2656.23,31.097,,,,
21.11.24 03:20,2655.88,31.1114,,,,
21.11.24 03:25,2656.48,31.082,,,,
21.11.24 03:30,2657.12,31.1005,,,,
21.11.24 03:35,2657.14,31.0935,,,,
21.11.24 03:40,2655.5,31.068,,,,
21.11.24 03:45,2656.57,31.0245,,,,
21.11.24 03:50,2655.58,30.988,,,,
21.11.24 03:55,2653.73,31.0145,,,,
21.11.24 04:00,2652.58,31.0125,,,,
21.11.24 04:05,2651.8,31.02225,,,,
21.11.24 04:10,2652.42,31.0395,,,,
21.11.24 04:15,2653.07,31.0595,,,,
21.11.24 04:20,2653.62,31.0895,,,,
21.11.24 04:25,2654.19,31.0948,,,,
21.11.24 04:30,2654.58,31.096,,,,
21.11.24 04:35,2655.16,31.1195,,,,
21.11.24 04:40,2655.33,31.15565,,,,
21.11.24 04:45,2655.52,31.1945,,,,
21.11.24 04:50,2656.49,31.1585,,,,
21.11.24 04:55,2656.98,31.165,,,,
21.11.24 05:00,2657.86,31.161,,,,
21.11.24 05:05,2657.22,31.1695,,,,
21.11.24 05:10,2657.28,31.16385,,,,
21.11.24 05:15,2657.38,31.1765,,,,
21.11.24 05:20,2657.49,31.17625,,,,
21.11.24 05:25,2657.44,31.1645,,,,
21.11.24 05:30,2657.74,31.16265,,,,
21.11.24 05:35,2657.88,31.1355,,,,
21.11.24 05:40,2658.55,31.1405,,,,
21.11.24 05:45,2658.05,31.14275,,,,
21.11.24 05:50,2657.45,31.15275,,,,
21.11.24 05:55,2657.01,31.12,,,,
21.11.24 06:00,2656.81,31.115,,,,
21.11.24 06:05,2657.46,31.149,,,,
21.11.24 06:10,2655.91,31.174,,,,
21.11.24 06:15,2654.96,31.1455,,,,
21.11.24 06:20,2656.01,31.1335,,,,
21.11.24 06:25,2656.51,31.2215,,,,
21.11.24 06:30,2655.54,31.22,,,,
21.11.24 06:35,2655.49,31.185,,,,
21.11.24 06:40,2657.44,31.1955,,,,
21.11.24 06:45,2657.52,31.1825,,,,
21.11.24 06:50,2656.22,31.1934,,,,
21.11.24 06:55,2657.06,31.22665,,,,
21.11.24 07:00,2657.59,31.23705,,,,
21.11.24 07:05,2657.77,31.2015,,,,
21.11.24 07:10,2659.51,31.2285,,,,
21.11.24 07:15,2661.47,31.1945,,,,
21.11.24 07:20,2659.95,31.201,,,,
21.11.24 07:25,2660.57,31.23475,,,,
21.11.24 07:30,2659.3,31.25305,,,,
21.11.24 07:35,2659.99,31.23375,,,,
21.11.24 07:40,2661.92,31.25175,,,,
21.11.24 07:45,2660.99,31.2552,,,,
21.11.24 07:50,2660.92,31.26115,,,,
21.11.24 07:55,2661.2,31.289,,,,
21.11.24 08:00,2661.12,31.2755,,,,
21.11.24 08:05,2660.91,31.277,,,,
21.11.24 08:10,2661.2,31.25625,,,,
21.11.24 08:15,2660.86,31.2645,,,,
21.11.24 08:20,2662,31.2695,,,,
21.11.24 08:25,2663.42,31.276,,,,
21.11.24 08:30,2663.22,31.2825,,,,
21.11.24 08:35,2663.17,31.2845,,,,
21.11.24 08:40,2664.15,31.274,,,,
21.11.24 08:45,2662.98,31.281,,,,
21.11.24 08:50,2662.85,31.23585,,,,
21.11.24 08:55,2662.92,31.253,,,,
21.11.24 09:00,2664.04,31.258,,,,
21.11.24 09:05,2662.76,31.286,,,,
21.11.24 09:10,2663.49,31.2815,,,,
21.11.24 09:15,2664.8,31.2555,,,,
21.11.24 09:20,2666.08,31.2415,,,,
21.11.24 09:25,2666.92,31.21875,,,,
21.11.24 09:30,2669.01,31.2219,,,,
21.11.24 09:35,2669.21,31.1775,,,,
21.11.24 09:40,2668.85,31.203,,,,
21.11.24 09:45,2668.52,31.202,,,,
21.11.24 09:50,2666.12,31.1645,,,,
21.11.24 09:55,2668.89,31.1205,,,,
21.11.24 10:00,2671.18,31.0535,,,,
21.11.24 10:05,2670.24,31.037,,,,
21.11.24 10:10,2668.1,31.01,,,,
21.11.24 10:15,2666.49,31.0205,,,,
21.11.24 10:20,2665.97,31.0135,,,,
21.11.24 10:25,2665.9,31.0675,,,,
21.11.24 10:30,2666.61,31.043,,,,
21.11.24 10:35,2665.46,31.0835,,,,
21.11.24 10:40,2666.22,31.1375,,,,
21.11.24 10:45,2665.34,31.131,,,,
21.11.24 10:50,2667.27,31.102,,,,
21.11.24 10:55,2668.92,31.0825,,,,
21.11.24 11:00,2668.25,31.0775,,,,
21.11.24 11:05,2666.77,31.0335,,,,
21.11.24 11:10,2668.37,31.03525,,,,
21.11.24 11:15,2668.62,31.041,,,,
21.11.24 11:20,2667.24,31.0685,,,,
21.11.24 11:25,2668.06,31.04425,,,,
21.11.24 11:30,2667.9,31.0285,,,,
21.11.24 11:35,2669.82,31.0105,,,,
21.11.24 11:40,2668.71,31.0475,,,,
21.11.24 11:45,2668.02,31.02425,,,,
21.11.24 11:50,2668.8,31.0285,,,,
21.11.24 11:55,2670.05,31.0655,,,,
21.11.24 12:00,2668.82,31.102,,,,
21.11.24 12:05,2669.47,31.10525,,,,
21.11.24 12:10,2671.17,31.105,,,,
21.11.24 12:15,2672.31,31.0835,,,,
21.11.24 12:20,2673.3,31.0605,,,,
21.11.24 12:25,2673.3,31.0485,,,,
21.11.24 12:30,2671.9,31.029,,,,
21.11.24 12:35,2671.26,31.04325,,,,
21.11.24 12:40,2670.72,31.062,,,,
21.11.24 12:45,2670.8,31.0754,,,,
21.11.24 12:50,2672.25,31.064,,,,
21.11.24 12:55,2671.68,31.02275,,,,
21.11.24 13:00,2668.41,31.03125,,,,
21.11.24 13:05,2666.91,31.05215,,,,
21.11.24 13:10,2664.16,31.075,,,,
21.11.24 13:15,2665.1,31.06175,,,,
21.11.24 13:20,2666.49,31.054,,,,
21.11.24 13:25,2667.33,31.091,,,,
21.11.24 13:30,2664.71,31.087,,,,
21.11.24 13:35,2664.76,31.08175,,,,
21.11.24 13:40,2665.52,31.03,,,,
21.11.24 13:45,2665.2,30.94025,,,,
21.11.24 13:50,2666.17,30.979,,,,
21.11.24 13:55,2663.17,31.00325,,,,
21.11.24 14:00,2663.88,31.01575,,,,
21.11.24 14:05,2666.68,31.0225,,,,
21.11.24 14:10,2667.26,30.9805,,,,
21.11.24 14:15,2665.17,30.981,,,,
21.11.24 14:20,2664.49,31.01325,,,,
21.11.24 14:25,2663.73,31.035,,,,
21.11.24 14:30,2664.55,31.0195,,,,
21.11.24 14:35,2666.02,30.9995,,,,
21.11.24 14:40,2666.56,31.02175,,,,
21.11.24 14:45,2666.27,31.0786,,,,
21.11.24 14:50,2664.74,31.0845,,,,
21.11.24 14:55,2665.58,31.07225,,,,
21.11.24 15:00,2667.35,31.121,,,,
21.11.24 15:05,2667.96,31.077,,,,
21.11.24 15:10,2669.06,31.014,,,,
21.11.24 15:15,2670.85,30.96225,,,,
21.11.24 15:20,2669.69,30.902,,,,
21.11.24 15:25,2667.15,30.863,,,,
21.11.24 15:30,2669.47,30.8585,,,,
21.11.24 15:35,2669.39,30.765,,,,
21.11.24 15:40,2666.47,30.7765,,,,
21.11.24 15:45,2664.44,30.8185,,,,
21.11.24 15:50,2663.41,30.864,,,,
21.11.24 15:55,2664.92,30.9025,,,,
21.11.24 16:00,2665.54,30.9395,,,,
21.11.24 16:05,2666.87,30.83425,,,,
21.11.24 16:10,2666.41,30.816,,,,
21.11.24 16:15,2667.9,30.8835,,,,
21.11.24 16:20,2665.4,30.88225,,,,
21.11.24 16:25,2666.06,30.869,,,,
21.11.24 16:30,2669.94,30.847,,,,
21.11.24 16:35,2669.1,30.85475,,,,
21.11.24 16:40,2668.97,30.83725,,,,
21.11.24 16:45,2666.38,30.8125,,,,
21.11.24 16:50,2668.04,30.809,,,,
21.11.24 16:55,2667.88,30.84325,,,,
21.11.24 17:00,2668.25,30.7665,,,,
21.11.24 17:05,2668.43,30.8,,,,
21.11.24 17:10,2668.84,30.8385,,,,
21.11.24 17:15,2665.16,30.831,,,,
21.11.24 17:20,2666.82,30.8135,,,,
21.11.24 17:25,2668.18,30.75025,,,,
21.11.24 17:30,2666.66,30.7245,,,,
21.11.24 17:35,2667.34,30.745,,,,
21.11.24 17:40,2664.14,30.718,,,,
21.11.24 17:45,2664.92,30.6765,,,,
21.11.24 17:50,2666.69,30.6655,,,,
21.11.24 17:55,2664.8,30.6955,,,,
21.11.24 18:00,2662.83,30.73825,,,,
21.11.24 18:05,2663.26,30.77425,,,,
21.11.24 18:10,2663.85,30.744,,,,
21.11.24 18:15,2664.44,30.736,,,,
21.11.24 18:20,2666.28,30.7735,,,,
21.11.24 18:25,2665.79,30.8125,,,,
21.11.24 18:30,2666.68,30.827,,,,
21.11.24 18:35,2667.88,30.86225,,,,
21.11.24 18:40,2669.44,30.8935,,,,
21.11.24 18:45,2670.13,30.872,,,,
21.11.24 18:50,2671.3,30.86325,,,,
21.11.24 18:55,2671.94,30.84975,,,,
21.11.24 19:00,2670.35,30.8675,,,,
21.11.24 19:05,2670.35,30.873,,,,
21.11.24 19:10,2671.23,30.876,,,,
21.11.24 19:15,2672.71,30.8935,,,,
21.11.24 19:20,2672.9,30.8695,,,,
21.11.24 19:25,2672.09,30.893,,,,
21.11.24 19:30,2672.56,30.8815,,,,
21.11.24 19:35,2670.92,30.89775,,,,
21.11.24 19:40,2671.27,30.89375,,,,
21.11.24 19:45,2671.09,30.886,,,,
21.11.24 19:50,2672.45,30.88375,,,,
21.11.24 19:55,2672.49,30.892,,,,
21.11.24 20:00,2672.53,30.83775,,,,
21.11.24 20:05,2673.07,30.8445,,,,
21.11.24 20:10,2673.1,30.8565,,,,
21.11.24 20:15,2671.39,30.8095,,,,
21.11.24 20:20,2671.04,30.8035,,,,
21.11.24 20:25,2671.1,30.7785,,,,
21.11.24 20:30,2670.11,30.773,,,,
21.11.24 20:35,2669.79,30.7865,,,,
21.11.24 20:40,2669.46,30.7785,,,,
21.11.24 20:45,2668.59,30.8055,,,,
21.11.24 20:50,2669.44,30.783,,,,
21.11.24 20:55,2669.74,30.7675,,,,
21.11.24 21:00,2670.83,30.77575,,,,
21.11.24 21:05,2669.63,30.79025,,,,
21.11.24 21:10,2669.25,30.8065,,,,
21.11.24 21:15,2668.9,30.8175,,,,
21.11.24 21:20,2669.63,30.809,,,,
21.11.24 21:25,2670.1,30.8,,,,
21.11.24 21:30,2670.77,30.7745,,,,
21.11.24 21:35,2670.3,30.793,,,,
21.11.24 21:40,2670.06,30.79225,,,,
21.11.24 21:45,2669.89,30.7815,,,,
21.11.24 21:50,2670.94,30.776,,,,
21.11.24 21:55,2671.69,30.7565,,,,
21.11.24 22:00,2671.44,30.76725,,,,
21.11.24 22:05,2671.75,30.756,,,,
21.11.24 22:10,2670.53,30.77375,,,,
21.11.24 22:15,2670.17,30.78725,,,,
21.11.24 22:20,2669.2,30.76725,,,,
21.11.24 22:25,2669.77,30.77625,,,,
21.11.24 22:30,2670.47,30.7875,,,,
21.11.24 22:35,2668.9,30.79505,,,,
21.11.24 22:40,2670.26,30.788,,,,
21.11.24 22:45,2669.82,30.78425,,,,
21.11.24 22:50,2669.79,30.7735,,,,
21.11.24 22:55,2669.72,30.7455,,,,
21.11.24 23:00,2669.07,30.7405,,,,
22.11.24 00:00,2669.72,30.771,,,,
22.11.24 00:05,2669.78,30.7715,,,,
22.11.24 00:10,2669.16,30.7625,,,,
22.11.24 00:15,2668.21,30.76625,,,,
22.11.24 00:20,2669.4,30.7525,,,,
22.11.24 00:25,2669.49,30.7635,,,,
22.11.24 00:30,2669.34,30.776,,,,
22.11.24 00:35,2669.56,30.7495,,,,
22.11.24 00:40,2669.18,30.77475,,,,
22.11.24 00:45,2669.33,30.7765,,,,
22.11.24 00:50,2669.61,30.7775,,,,
22.11.24 00:55,2669.21,30.8155,,,,
22.11.24 01:00,2670.13,30.8165,,,,
22.11.24 01:05,2670.56,30.8255,,,,
22.11.24 01:10,2671.36,30.813,,,,
22.11.24 01:15,2672.37,30.7995,,,,
22.11.24 01:20,2672.58,30.7975,,,,
22.11.24 01:25,2673.32,30.8,,,,
22.11.24 01:30,2672.53,30.8175,,,,
22.11.24 01:35,2671.95,30.8125,,,,
22.11.24 01:40,2671.87,30.8585,,,,
22.11.24 01:45,2671.97,30.82225,,,,
22.11.24 01:50,2672.41,30.864,,,,
22.11.24 01:55,2673.28,30.8399,,,,
22.11.24 02:00,2676.35,30.8445,,,,
22.11.24 02:05,2675.97,30.8515,,,,
22.11.24 02:10,2677.78,30.8753,,,,
22.11.24 02:15,2676.23,30.849,,,,
22.11.24 02:20,2676,30.8585,,,,
22.11.24 02:25,2676.16,30.86,,,,
22.11.24 02:30,2677.44,30.89,,,,
22.11.24 02:35,2676.56,30.849,,,,
22.11.24 02:40,2676.86,30.836,,,,
22.11.24 02:45,2677.78,30.8403,,,,
22.11.24 02:50,2679.12,30.842,,,,
22.11.24 02:55,2677.72,30.88325,,,,
22.11.24 03:00,2678.22,30.876,,,,
22.11.24 03:05,2679.03,30.89075,,,,
22.11.24 03:10,2679.66,30.8945,,,,
22.11.24 03:15,2680.44,30.97075,,,,
22.11.24 03:20,2681.19,31.0065,,,,
22.11.24 03:25,2681.88,30.98065,,,,
22.11.24 03:30,2682.04,30.9655,,,,
22.11.24 03:35,2684.7,30.9576,,,,
22.11.24 03:40,2686.21,30.97495,,,,
22.11.24 03:45,2686,30.964,,,,
22.11.24 03:50,2686.24,31.0015,,,,
22.11.24 03:55,2686.14,31.0088,,,,
22.11.24 04:00,2688.12,30.998,,,,
22.11.24 04:05,2688.69,30.9145,,,,
22.11.24 04:10,2689.2,30.898,,,,
22.11.24 04:15,2689.6,30.9195,,,,
22.11.24 04:20,2689.57,30.874,,,,
22.11.24 04:25,2686.43,30.91525,,,,
22.11.24 04:30,2684.25,30.9165,,,,
22.11.24 04:35,2685.49,30.9207,,,,
22.11.24 04:40,2681.86,30.9265,,,,
22.11.24 04:45,2684.55,30.904,,,,
22.11.24 04:50,2686.15,30.892,,,,
22.11.24 04:55,2686.28,30.9064,,,,
22.11.24 05:00,2686.96,30.89425,,,,
22.11.24 05:05,2686.71,30.89935,,,,
22.11.24 05:10,2686.05,30.914,,,,
22.11.24 05:15,2685.36,30.913,,,,
22.11.24 05:20,2684.93,30.9115,,,,
22.11.24 05:25,2684.51,30.9665,,,,
22.11.24 05:30,2684.96,30.9475,,,,
22.11.24 05:35,2684.77,30.958,,,,
22.11.24 05:40,2685.07,30.9495,,,,
22.11.24 05:45,2691.28,30.95625,,,,
22.11.24 05:50,2688.39,30.945,,,,
22.11.24 05:55,2688.83,30.9075,,,,
22.11.24 06:00,2688.48,30.9113,,,,
